"","subject","race","outcome"
"7417",7417,"Not Black","Accepted"
"7418",7418,"Not Black","Accepted"
"7419",7419,"Not Black","Accepted"
"7420",7420,"Not Black","Accepted"
"7421",7421,"Not Black","Accepted"
"7422",7422,"Not Black","Accepted"
"7423",7423,"Not Black","Accepted"
"7424",7424,"Not Black","Accepted"
"7425",7425,"Not Black","Accepted"
"7426",7426,"Not Black","Accepted"
"7427",7427,"Not Black","Accepted"
"7428",7428,"Not Black","Accepted"
"7429",7429,"Not Black","Accepted"
"7430",7430,"Not Black","Accepted"
"7431",7431,"Not Black","Accepted"
"7432",7432,"Not Black","Accepted"
"7433",7433,"Not Black","Accepted"
"7434",7434,"Not Black","Accepted"
"7435",7435,"Not Black","Accepted"
"7436",7436,"Not Black","Accepted"
"7437",7437,"Not Black","Accepted"
"7438",7438,"Not Black","Accepted"
"7439",7439,"Not Black","Accepted"
"7440",7440,"Not Black","Accepted"
"7441",7441,"Not Black","Accepted"
"7442",7442,"Not Black","Accepted"
"7443",7443,"Not Black","Accepted"
"7444",7444,"Not Black","Accepted"
"7445",7445,"Not Black","Accepted"
"7446",7446,"Not Black","Accepted"
"7447",7447,"Not Black","Accepted"
"7448",7448,"Not Black","Accepted"
"7449",7449,"Not Black","Accepted"
"7450",7450,"Not Black","Accepted"
"7451",7451,"Not Black","Accepted"
"7452",7452,"Not Black","Accepted"
"7453",7453,"Not Black","Accepted"
"7454",7454,"Not Black","Accepted"
"7455",7455,"Not Black","Accepted"
"7456",7456,"Not Black","Accepted"
"7457",7457,"Not Black","Accepted"
"7458",7458,"Not Black","Accepted"
"7459",7459,"Not Black","Accepted"
"7460",7460,"Not Black","Accepted"
"7461",7461,"Not Black","Accepted"
"7462",7462,"Not Black","Accepted"
"7463",7463,"Not Black","Accepted"
"7464",7464,"Not Black","Accepted"
"7465",7465,"Not Black","Accepted"
"7466",7466,"Not Black","Accepted"
"7467",7467,"Not Black","Accepted"
"7468",7468,"Not Black","Accepted"
"7469",7469,"Not Black","Accepted"
"7470",7470,"Not Black","Accepted"
"7471",7471,"Not Black","Accepted"
"7472",7472,"Not Black","Accepted"
"7473",7473,"Not Black","Accepted"
"7474",7474,"Not Black","Accepted"
"7475",7475,"Not Black","Accepted"
"7476",7476,"Not Black","Accepted"
"7477",7477,"Not Black","Accepted"
"7478",7478,"Not Black","Accepted"
"7479",7479,"Not Black","Accepted"
"7480",7480,"Not Black","Accepted"
"7481",7481,"Not Black","Accepted"
"7482",7482,"Not Black","Accepted"
"7483",7483,"Not Black","Accepted"
"7484",7484,"Not Black","Accepted"
"7485",7485,"Not Black","Accepted"
"7486",7486,"Not Black","Accepted"
"7487",7487,"Not Black","Accepted"
"7488",7488,"Not Black","Accepted"
"7489",7489,"Not Black","Struck"
"7490",7490,"Not Black","Struck"
"7491",7491,"Not Black","Struck"
"7492",7492,"Not Black","Struck"
"7493",7493,"Not Black","Struck"
"7494",7494,"Not Black","Struck"
"7495",7495,"Not Black","Struck"
"7496",7496,"Not Black","Struck"
"7497",7497,"Not Black","Struck"
"7498",7498,"Not Black","Struck"
"7499",7499,"Not Black","Struck"
"7500",7500,"Not Black","Struck"
"7501",7501,"Not Black","Struck"
"7502",7502,"Not Black","Struck"
"7503",7503,"Not Black","Struck"
"7504",7504,"Not Black","Struck"
"7505",7505,"Not Black","Struck"
"7506",7506,"Not Black","Struck"
"7507",7507,"Not Black","Struck"
"7508",7508,"Not Black","Struck"
"7509",7509,"Not Black","Struck"
"7510",7510,"Not Black","Struck"
"7511",7511,"Not Black","Struck"
"7512",7512,"Not Black","Struck"
"7513",7513,"Not Black","Struck"
"7514",7514,"Not Black","Struck"
"7515",7515,"Not Black","Struck"
"7516",7516,"Not Black","Struck"
"7517",7517,"Not Black","Struck"
"7518",7518,"Not Black","Struck"
"7519",7519,"Not Black","Struck"
"7520",7520,"Not Black","Struck"
"7521",7521,"Not Black","Struck"
"7522",7522,"Not Black","Struck"
"7523",7523,"Not Black","Struck"
"7524",7524,"Not Black","Struck"
"7525",7525,"Not Black","Struck"
"7526",7526,"Not Black","Struck"
"7527",7527,"Not Black","Struck"
"7528",7528,"Not Black","Struck"
"7529",7529,"Not Black","Struck"
"7530",7530,"Not Black","Struck"
"7531",7531,"Not Black","Struck"
"7532",7532,"Not Black","Struck"
"7533",7533,"Not Black","Struck"
"7534",7534,"Not Black","Struck"
"7535",7535,"Not Black","Struck"
"7536",7536,"Not Black","Struck"
"7537",7537,"Not Black","Struck"
"7538",7538,"Not Black","Struck"
"7539",7539,"Not Black","Struck"
"7540",7540,"Not Black","Struck"
"7541",7541,"Not Black","Struck"
"7542",7542,"Not Black","Struck"
"7543",7543,"Not Black","Struck"
"7544",7544,"Not Black","Struck"
"7545",7545,"Not Black","Struck"
"7546",7546,"Not Black","Struck"
"7547",7547,"Not Black","Struck"
"7548",7548,"Not Black","Struck"
"7549",7549,"Not Black","Struck"
"7550",7550,"Not Black","Struck"
"7551",7551,"Not Black","Struck"
"7552",7552,"Not Black","Struck"
"7553",7553,"Not Black","Struck"
"7554",7554,"Not Black","Struck"
"7555",7555,"Not Black","Struck"
"7556",7556,"Not Black","Struck"
"7557",7557,"Not Black","Struck"
"7558",7558,"Not Black","Struck"
"7559",7559,"Not Black","Struck"
"7560",7560,"Not Black","Struck"
"7561",7561,"Not Black","Struck"
"7562",7562,"Not Black","Struck"
"7563",7563,"Not Black","Struck"
"7564",7564,"Not Black","Struck"
"7565",7565,"Not Black","Struck"
"7566",7566,"Not Black","Struck"
"7567",7567,"Not Black","Struck"
"7568",7568,"Not Black","Struck"
"7569",7569,"Not Black","Struck"
"7570",7570,"Not Black","Struck"
"7571",7571,"Not Black","Struck"
"7572",7572,"Not Black","Struck"
"7573",7573,"Not Black","Struck"
"7574",7574,"Not Black","Struck"
"7575",7575,"Not Black","Struck"
"7576",7576,"Not Black","Struck"
"7577",7577,"Not Black","Struck"
"7578",7578,"Not Black","Struck"
"7579",7579,"Not Black","Struck"
"7580",7580,"Not Black","Struck"
"7581",7581,"Not Black","Struck"
"7582",7582,"Not Black","Struck"
"7583",7583,"Not Black","Struck"
"7584",7584,"Not Black","Struck"
"7585",7585,"Not Black","Struck"
"7586",7586,"Not Black","Struck"
"7587",7587,"Not Black","Struck"
"7588",7588,"Not Black","Struck"
"7589",7589,"Not Black","Struck"
"7590",7590,"Not Black","Struck"
"7591",7591,"Not Black","Struck"
"7592",7592,"Not Black","Struck"
"7593",7593,"Not Black","Struck"
"7594",7594,"Not Black","Struck"
"7595",7595,"Not Black","Struck"
"7596",7596,"Not Black","Struck"
"7597",7597,"Not Black","Struck"
"7598",7598,"Not Black","Struck"
"7599",7599,"Not Black","Struck"
"7600",7600,"Not Black","Struck"
"7601",7601,"Not Black","Struck"
"7602",7602,"Not Black","Struck"
"7603",7603,"Not Black","Struck"
"7604",7604,"Not Black","Struck"
"7605",7605,"Not Black","Struck"
"7606",7606,"Not Black","Struck"
"7607",7607,"Not Black","Struck"
"7608",7608,"Not Black","Struck"
"7609",7609,"Not Black","Struck"
"7610",7610,"Not Black","Struck"
"7611",7611,"Not Black","Struck"
"7612",7612,"Not Black","Struck"
"7613",7613,"Not Black","Struck"
"7614",7614,"Not Black","Struck"
"7615",7615,"Not Black","Struck"
"7616",7616,"Not Black","Struck"
"7617",7617,"Not Black","Struck"
"7618",7618,"Not Black","Struck"
"7619",7619,"Not Black","Struck"
"7620",7620,"Not Black","Struck"
"7621",7621,"Not Black","Struck"
"7622",7622,"Not Black","Struck"
"7623",7623,"Not Black","Struck"
"7624",7624,"Not Black","Struck"
"7625",7625,"Not Black","Struck"
"7626",7626,"Not Black","Struck"
"7627",7627,"Not Black","Struck"
"7628",7628,"Not Black","Struck"
"7629",7629,"Not Black","Struck"
"7630",7630,"Not Black","Struck"
"7631",7631,"Not Black","Struck"
"7632",7632,"Not Black","Struck"
"7633",7633,"Not Black","Struck"
"7634",7634,"Not Black","Struck"
"7635",7635,"Not Black","Struck"
"7636",7636,"Not Black","Struck"
"7637",7637,"Not Black","Struck"
"7638",7638,"Not Black","Struck"
"7639",7639,"Not Black","Struck"
"7640",7640,"Not Black","Struck"
"7641",7641,"Not Black","Struck"
"7642",7642,"Not Black","Struck"
"7643",7643,"Not Black","Struck"
"7644",7644,"Not Black","Struck"
"7645",7645,"Not Black","Struck"
"7646",7646,"Not Black","Struck"
"7647",7647,"Not Black","Struck"
"7648",7648,"Not Black","Struck"
"7649",7649,"Not Black","Struck"
"7650",7650,"Not Black","Struck"
"7651",7651,"Not Black","Struck"
"7652",7652,"Not Black","Struck"
"7653",7653,"Not Black","Struck"
"7654",7654,"Not Black","Struck"
"7655",7655,"Not Black","Struck"
"7656",7656,"Not Black","Struck"
"7657",7657,"Not Black","Struck"
"7658",7658,"Not Black","Struck"
"7659",7659,"Not Black","Struck"
"7660",7660,"Not Black","Struck"
"7661",7661,"Not Black","Struck"
"7662",7662,"Not Black","Struck"
"7663",7663,"Not Black","Struck"
"7664",7664,"Not Black","Struck"
"7665",7665,"Not Black","Struck"
"7666",7666,"Not Black","Struck"
"7667",7667,"Not Black","Struck"
"7668",7668,"Not Black","Struck"
"7669",7669,"Not Black","Struck"
"7670",7670,"Not Black","Struck"
"7671",7671,"Not Black","Struck"
"7672",7672,"Not Black","Struck"
"7673",7673,"Not Black","Struck"
"7674",7674,"Not Black","Struck"
"7675",7675,"Not Black","Struck"
"7676",7676,"Not Black","Struck"
"7677",7677,"Not Black","Struck"
"7678",7678,"Not Black","Struck"
"7679",7679,"Not Black","Struck"
"7680",7680,"Not Black","Struck"
"7681",7681,"Not Black","Struck"
"7682",7682,"Not Black","Struck"
"7683",7683,"Not Black","Struck"
"7684",7684,"Not Black","Struck"
"7685",7685,"Not Black","Struck"
"7686",7686,"Not Black","Struck"
"7687",7687,"Not Black","Struck"
"7688",7688,"Not Black","Struck"
"7689",7689,"Not Black","Struck"
"7690",7690,"Not Black","Struck"
"7691",7691,"Not Black","Struck"
"7692",7692,"Not Black","Struck"
"7693",7693,"Not Black","Struck"
"7694",7694,"Not Black","Struck"
"7695",7695,"Not Black","Struck"
"7696",7696,"Not Black","Struck"
"7697",7697,"Not Black","Struck"
"7698",7698,"Not Black","Struck"
"7699",7699,"Not Black","Struck"
"7700",7700,"Not Black","Struck"
"7701",7701,"Not Black","Struck"
"7702",7702,"Not Black","Struck"
"7703",7703,"Not Black","Struck"
"7704",7704,"Not Black","Struck"
"7705",7705,"Not Black","Struck"
"7706",7706,"Not Black","Struck"
"7707",7707,"Not Black","Struck"
"7708",7708,"Not Black","Struck"
"7709",7709,"Not Black","Struck"
"7710",7710,"Not Black","Struck"
"7711",7711,"Not Black","Struck"
"7712",7712,"Not Black","Struck"
"7713",7713,"Not Black","Struck"
"7714",7714,"Not Black","Struck"
"7715",7715,"Not Black","Struck"
"7716",7716,"Not Black","Struck"
"7717",7717,"Not Black","Struck"
"7718",7718,"Not Black","Struck"
"7719",7719,"Not Black","Struck"
"7720",7720,"Not Black","Struck"
"7721",7721,"Not Black","Struck"
"7722",7722,"Not Black","Struck"
"7723",7723,"Not Black","Struck"
"7724",7724,"Not Black","Struck"
"7725",7725,"Not Black","Struck"
"7726",7726,"Not Black","Struck"
"7727",7727,"Not Black","Struck"
"7728",7728,"Not Black","Struck"
"7729",7729,"Not Black","Struck"
"7730",7730,"Not Black","Struck"
"7731",7731,"Not Black","Struck"
"7732",7732,"Not Black","Struck"
"7733",7733,"Not Black","Struck"
"7734",7734,"Not Black","Struck"
"7735",7735,"Not Black","Struck"
"7736",7736,"Not Black","Struck"
"7737",7737,"Not Black","Struck"
"7738",7738,"Not Black","Struck"
"7739",7739,"Not Black","Struck"
"7740",7740,"Not Black","Struck"
"7741",7741,"Not Black","Struck"
"7742",7742,"Not Black","Struck"
"7743",7743,"Not Black","Struck"
"7744",7744,"Not Black","Struck"
"7745",7745,"Not Black","Struck"
"7746",7746,"Not Black","Struck"
"7747",7747,"Not Black","Struck"
"7748",7748,"Not Black","Struck"
"7749",7749,"Not Black","Struck"
"7750",7750,"Not Black","Struck"
"7751",7751,"Not Black","Struck"
"7752",7752,"Not Black","Struck"
"7753",7753,"Not Black","Struck"
"7754",7754,"Not Black","Struck"
"7755",7755,"Not Black","Struck"
"7756",7756,"Not Black","Struck"
"7757",7757,"Not Black","Struck"
"7758",7758,"Not Black","Struck"
"7759",7759,"Not Black","Struck"
"7760",7760,"Not Black","Struck"
"7761",7761,"Not Black","Struck"
"7762",7762,"Not Black","Struck"
"7763",7763,"Not Black","Struck"
"7764",7764,"Not Black","Struck"
"7765",7765,"Not Black","Struck"
"7766",7766,"Not Black","Struck"
"7767",7767,"Not Black","Struck"
"7768",7768,"Not Black","Struck"
"7769",7769,"Not Black","Struck"
"7770",7770,"Not Black","Struck"
"7771",7771,"Not Black","Struck"
"7772",7772,"Not Black","Struck"
"7773",7773,"Not Black","Struck"
"7774",7774,"Not Black","Struck"
"7775",7775,"Not Black","Struck"
"7776",7776,"Not Black","Struck"
"7777",7777,"Not Black","Struck"
"7778",7778,"Not Black","Struck"
"7779",7779,"Not Black","Struck"
"7780",7780,"Not Black","Struck"
"7781",7781,"Not Black","Struck"
"7782",7782,"Not Black","Struck"
"7783",7783,"Not Black","Struck"
"7784",7784,"Not Black","Struck"
"7785",7785,"Not Black","Struck"
"7786",7786,"Not Black","Struck"
"7787",7787,"Not Black","Struck"
"7788",7788,"Not Black","Struck"
"7789",7789,"Not Black","Struck"
"7790",7790,"Not Black","Struck"
"7791",7791,"Not Black","Struck"
"7792",7792,"Not Black","Struck"
"7793",7793,"Not Black","Struck"
"7794",7794,"Not Black","Struck"
"7795",7795,"Not Black","Struck"
"7796",7796,"Not Black","Struck"
"7797",7797,"Not Black","Struck"
"7798",7798,"Not Black","Struck"
"7799",7799,"Not Black","Struck"
"7800",7800,"Not Black","Struck"
"7801",7801,"Not Black","Struck"
"7802",7802,"Not Black","Struck"
"7803",7803,"Not Black","Struck"
"7804",7804,"Not Black","Struck"
"7805",7805,"Not Black","Struck"
"7806",7806,"Not Black","Struck"
"7807",7807,"Not Black","Struck"
"7808",7808,"Not Black","Struck"
"7809",7809,"Not Black","Struck"
"7810",7810,"Not Black","Struck"
"7811",7811,"Not Black","Struck"
"7812",7812,"Not Black","Struck"
"7813",7813,"Not Black","Struck"
"7814",7814,"Not Black","Struck"
"7815",7815,"Not Black","Struck"
"7816",7816,"Not Black","Struck"
"7817",7817,"Not Black","Struck"
"7818",7818,"Not Black","Struck"
"7819",7819,"Not Black","Struck"
"7820",7820,"Not Black","Struck"
"7821",7821,"Not Black","Struck"
"7822",7822,"Not Black","Struck"
"7823",7823,"Not Black","Struck"
"7824",7824,"Not Black","Struck"
"7825",7825,"Not Black","Struck"
"7826",7826,"Not Black","Struck"
"7827",7827,"Not Black","Struck"
"7828",7828,"Not Black","Struck"
"7829",7829,"Not Black","Struck"
"7830",7830,"Not Black","Struck"
"7831",7831,"Not Black","Struck"
"7832",7832,"Not Black","Struck"
"7833",7833,"Not Black","Struck"
"7834",7834,"Not Black","Struck"
"7835",7835,"Not Black","Struck"
"7836",7836,"Not Black","Struck"
"7837",7837,"Not Black","Struck"
"7838",7838,"Not Black","Struck"
"7839",7839,"Not Black","Struck"
"7840",7840,"Not Black","Struck"
"7841",7841,"Not Black","Struck"
"7842",7842,"Not Black","Struck"
"7843",7843,"Not Black","Struck"
"7844",7844,"Not Black","Struck"
"7845",7845,"Not Black","Struck"
"7846",7846,"Not Black","Struck"
"7847",7847,"Not Black","Struck"
"7848",7848,"Not Black","Struck"
"7849",7849,"Not Black","Struck"
"7850",7850,"Not Black","Struck"
"7851",7851,"Not Black","Struck"
"7852",7852,"Not Black","Struck"
"7853",7853,"Not Black","Struck"
"7854",7854,"Not Black","Struck"
"7855",7855,"Not Black","Struck"
"7856",7856,"Not Black","Struck"
"7857",7857,"Not Black","Struck"
"7858",7858,"Not Black","Struck"
"7859",7859,"Not Black","Struck"
"7860",7860,"Not Black","Struck"
"7861",7861,"Not Black","Struck"
"7862",7862,"Not Black","Struck"
"7863",7863,"Not Black","Struck"
"7864",7864,"Not Black","Struck"
"7865",7865,"Not Black","Struck"
"7866",7866,"Not Black","Struck"
"7867",7867,"Not Black","Struck"
"7868",7868,"Not Black","Struck"
"7869",7869,"Not Black","Struck"
"7870",7870,"Not Black","Struck"
"7871",7871,"Not Black","Struck"
"7872",7872,"Not Black","Struck"
"7873",7873,"Not Black","Struck"
"7874",7874,"Not Black","Struck"
"7875",7875,"Not Black","Struck"
"7876",7876,"Not Black","Struck"
"7877",7877,"Not Black","Struck"
"7878",7878,"Not Black","Struck"
"7879",7879,"Not Black","Struck"
"7880",7880,"Not Black","Struck"
"7881",7881,"Not Black","Struck"
"7882",7882,"Not Black","Struck"
"7883",7883,"Not Black","Struck"
"7884",7884,"Not Black","Struck"
"7885",7885,"Not Black","Struck"
"7886",7886,"Not Black","Struck"
"7887",7887,"Not Black","Struck"
"7888",7888,"Not Black","Struck"
"7889",7889,"Not Black","Struck"
"7890",7890,"Not Black","Struck"
"7891",7891,"Not Black","Struck"
"7892",7892,"Not Black","Struck"
"7893",7893,"Not Black","Struck"
"7894",7894,"Not Black","Struck"
"7895",7895,"Not Black","Struck"
"7896",7896,"Not Black","Struck"
"7897",7897,"Not Black","Struck"
"7898",7898,"Not Black","Struck"
"7899",7899,"Not Black","Struck"
"7900",7900,"Not Black","Struck"
"7901",7901,"Not Black","Struck"
"7902",7902,"Not Black","Struck"
"7903",7903,"Not Black","Struck"
"7904",7904,"Not Black","Struck"
"7905",7905,"Not Black","Struck"
"7906",7906,"Not Black","Struck"
"7907",7907,"Not Black","Struck"
"7908",7908,"Not Black","Struck"
"7909",7909,"Not Black","Struck"
"7910",7910,"Not Black","Struck"
"7911",7911,"Not Black","Struck"
"7912",7912,"Not Black","Struck"
"7913",7913,"Not Black","Struck"
"7914",7914,"Not Black","Struck"
"7915",7915,"Not Black","Struck"
"7916",7916,"Not Black","Struck"
"7917",7917,"Not Black","Struck"
"7918",7918,"Not Black","Struck"
"7919",7919,"Not Black","Struck"
"7920",7920,"Not Black","Struck"
"7921",7921,"Not Black","Struck"
"7922",7922,"Not Black","Struck"
"7923",7923,"Not Black","Struck"
"7924",7924,"Not Black","Struck"
"7925",7925,"Not Black","Struck"
"7926",7926,"Not Black","Struck"
"7927",7927,"Not Black","Struck"
"7928",7928,"Not Black","Struck"
"7929",7929,"Not Black","Struck"
"7930",7930,"Not Black","Struck"
"7931",7931,"Not Black","Struck"
"7932",7932,"Not Black","Struck"
"7933",7933,"Not Black","Struck"
"7934",7934,"Not Black","Struck"
"7935",7935,"Not Black","Struck"
"7936",7936,"Not Black","Struck"
"7937",7937,"Not Black","Struck"
"7938",7938,"Not Black","Struck"
"7939",7939,"Not Black","Struck"
"7940",7940,"Not Black","Struck"
"7941",7941,"Not Black","Struck"
"7942",7942,"Not Black","Struck"
"7943",7943,"Not Black","Struck"
"7944",7944,"Not Black","Struck"
"7945",7945,"Not Black","Struck"
"7946",7946,"Not Black","Struck"
"7947",7947,"Not Black","Struck"
"7948",7948,"Not Black","Struck"
"7949",7949,"Not Black","Struck"
"7950",7950,"Not Black","Struck"
"7951",7951,"Not Black","Struck"
"7952",7952,"Not Black","Struck"
"7953",7953,"Not Black","Struck"
"7954",7954,"Not Black","Struck"
"7955",7955,"Not Black","Struck"
"7956",7956,"Not Black","Struck"
"7957",7957,"Not Black","Struck"
"7958",7958,"Not Black","Struck"
"7959",7959,"Not Black","Struck"
"7960",7960,"Not Black","Struck"
"7961",7961,"Not Black","Struck"
"7962",7962,"Not Black","Struck"
"7963",7963,"Not Black","Struck"
"7964",7964,"Not Black","Struck"
"7965",7965,"Not Black","Struck"
"7966",7966,"Not Black","Struck"
"7967",7967,"Not Black","Struck"
"7968",7968,"Not Black","Struck"
"7969",7969,"Not Black","Struck"
"7970",7970,"Not Black","Struck"
"7971",7971,"Not Black","Struck"
"7972",7972,"Not Black","Struck"
"7973",7973,"Not Black","Struck"
"7974",7974,"Not Black","Struck"
"7975",7975,"Not Black","Struck"
"7976",7976,"Not Black","Struck"
"7977",7977,"Not Black","Struck"
"7978",7978,"Not Black","Struck"
"7979",7979,"Not Black","Struck"
"7980",7980,"Not Black","Struck"
"7981",7981,"Not Black","Struck"
"7982",7982,"Not Black","Struck"
"7983",7983,"Not Black","Struck"
"7984",7984,"Not Black","Struck"
"7985",7985,"Not Black","Struck"
"7986",7986,"Not Black","Struck"
"7987",7987,"Not Black","Struck"
"7988",7988,"Not Black","Struck"
"7989",7989,"Not Black","Struck"
"7990",7990,"Not Black","Struck"
"7991",7991,"Not Black","Struck"
"7992",7992,"Not Black","Struck"
"7993",7993,"Not Black","Struck"
"7994",7994,"Not Black","Struck"
"7995",7995,"Not Black","Struck"
